"","AVGFACSAL","SAT_AVG","RET_FT4","PCIP12","PCIP46","COMP_2YR_TRANS_YR2_RT","IND_WDRAW_2YR_TRANS_YR2_RT","NOPELL_WDRAW_4YR_TRANS_YR2_RT","COMP_2YR_TRANS_YR3_RT","UNKN_4YR_TRANS_YR4_RT","DEP_ENRL_2YR_TRANS_YR4_RT","LO_INC_COMP_2YR_TRANS_YR6_RT","LOAN_UNKN_ORIG_YR6_RT","FIRSTGEN_COMP_2YR_TRANS_YR6_RT","DEP_WDRAW_2YR_TRANS_YR8_RT","IND_WDRAW_2YR_TRANS_YR8_RT","PELL_WDRAW_4YR_TRANS_YR8_RT","IND_INC_PCT_H2","GT_25K_P6","MN_EARN_WNE_P6","COSTT4_A","RETURN"
"445610",3537,920.137766666667,0.67607330515873,0,0,0.007187194,0.035169492,0.075221239,0.013299378,0.005235602,0.016688062,0.036091549,0.028174168,0.028391167,0.050828729,0.040918391,0.106802426,0.0065295462,0.432,24200,30463,-0.205593671010734
"445708",7843,1028.9874,0.7242,0.5967,0,0.005515068,0.026525199,0.034665383,0.012404383,0.003937824,0.0191790238253,0.020301244,0.00584401,0.027088036,0.051589129,0.037900875,0.095862352,0.0243111831,0.609,31300,39499,-0.207574875313299
"445717",2973,970.541363636364,0.5082,0,0,0.00787734,0.029903437,0.046256029,0.012556655,0.005611064,0.028581531,0.030275247,0.009451125,0.024562807,0.06099978,0.037393432,0.137397866,0.0197037804,0.596,36500,24393,0.496330914606649
"445920",3764,962.941166666666,0.4,0,0,0.011104942,0.036943745,0.035714286,0.011700183,0.00808472200546666,0.028670721,0.034437947,0.010211268,0.029571984,0.076219512,0.06075419,0.126634549,0.0240050537,0.593,30400,29130,0.0435976656368006
"445939",3461,1027.0436,1,0,0,0.011104942,0.036943745,0.035714286,0.011700183,0.00820247275276665,0.028670721,0.034437947,0.010211268,0.029571984,0.076219512,0.06075419,0.126634549,0.0240050537,0.593,30400,28296,0.0743567995476392
"446668",4269,935.395893939394,0.5278,0.4413,0,0.012420382,0.04017094,0.057256991,0.023407407,0.004482965,0.020449898,0.035137702,0.0169075392304333,0.041365047,0.064308682,0.046277666,0.143155695,0.011190234,0.524,28800,31416,-0.0832696715049656
"446677",3767,1018.6677,1,0,0,0.007090522,0.026279391,0.030640669,0.008906702,0.006235566,0.0146514229547333,0.0235315759822667,0.006269593,0.0234739699396001,0.0528345426268333,0.0414331673482333,0.107904642,0.0091807089,0.495,28600,27787,0.0292582862489653
"446729",1667,974.651630303031,0.6,0,0,0.00787734,0.029903437,0.046256029,0.012556655,0.005611064,0.028581531,0.030275247,0.009451125,0.024562807,0.06099978,0.037393432,0.137397866,0.0197037804,0.596,36500,23434,0.557565929845524
"446738",3762,969.566196969697,0.4444,0,0,0.00787734,0.029903437,0.046256029,0.012556655,0.005611064,0.028581531,0.030275247,0.009451125,0.024562807,0.06099978,0.037393432,0.137397866,0.0197037804,0.596,36500,24514,0.488945092600147
"446747",1849,969.566196969697,0.4359,0,0,0.00787734,0.029903437,0.046256029,0.012556655,0.005611064,0.028581531,0.030275247,0.009451125,0.024562807,0.06099978,0.037393432,0.137397866,0.0197037804,0.596,36500,24514,0.488945092600147
"446756",2105,969.871163636364,0.3143,0,0,0.00787734,0.029903437,0.046256029,0.012556655,0.005611064,0.028581531,0.030275247,0.009451125,0.024562807,0.06099978,0.037393432,0.137397866,0.0197037804,0.596,36500,23434,0.557565929845524
"446765",1538,969.863163636364,0.2778,0,0,0.00787734,0.029903437,0.046256029,0.012556655,0.005611064,0.028581531,0.030275247,0.009451125,0.024562807,0.06099978,0.037393432,0.137397866,0.0197037804,0.596,36500,23434,0.557565929845524
"446792",4562,920.950233333333,0.4634,0,0,0.010294118,0.021285838,0.076335878,0.011747953,0.006580184,0.015060241,0.03012287,0.010886076,0.026838433,0.040748899,0.027928627,0.125140292,0.0106651698,0.456,25300,20099,0.258769092989701
"446808",4997,922.0005,0.5385,0,0,0.010294118,0.021285838,0.076335878,0.011747953,0.006580184,0.015060241,0.03012287,0.010886076,0.026838433,0.040748899,0.027928627,0.125140292,0.0106651698,0.456,25300,22472,0.125845496618014
"446835",4359,1000.77701904762,0.686063232857142,1,0,0.008135593,0.018850141,0.0314688841026333,0.01043956,0.00600080271949999,0.0125177921656334,0.015544042,0.00933968142643332,0.016025641,0.033742331,0.019633508,0.043708609,0.0135314407,0.531,28000,21070,0.32890365448505
"446899",5665,957.703033333333,0.63705886462482,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,27539,0.234612731035985
"446905",4838,941.081033333333,0,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,26402,0.287781228694796
"446914",4840,941.081033333333,0.129156432958153,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,26492,0.283406311339272
"446923",5182,945.222766666666,0.583027605660743,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,27139,0.252809609786654
"447069",4569,937.580766666667,0.4444,0,0,0.0112358809442667,0.054421769,0.0610433468587666,0.0180599190744,0.00915493,0.020905923,0.0320382282959333,0.019157088,0.028985507,0.090909091,0.070422535,0.077809798,0.01521611642547,0.524,29200,30640,-0.0469973890339426
"447272",5638.66388247058,938.749433333333,0.6111,0,0,0.009316141,0.030054899,0.063967136,0.014723615,0.011389522,0.021253008643,0.025569761,0.025008336,0.022551092,0.059278351,0.033084312,0.128093159,0.0081728435,0.632,35400,25416,0.392823418319169
"447290",6238,931.634233333334,0.5,0,0,0.007660293,0.042752955,0.040449438,0.009244928,0.036816065,0.021084337,0.0290318104616,0.0204393420173,0.027667984,0.0550474390993666,0.0485263213604666,0.0993643099154999,0.0052680222,0.537,29100,25708,0.131943363933406
"447351",3819,957.019696428571,0.56040897925408,0,0,0.007483819,0.033258714,0.0485139081543333,0.018155927,0.004179001,0.013001696,0.030726257,0.007880664,0.028462998,0.04214223,0.048479506,0.081690141,0.0107061972,0.466,28100,22304,0.259863701578192
"447403",6612.28879545454,1056.91293333333,0.750960243888888,0,0,0.010286783,0.018219462,0.027345629569,0.009315069,0.00658264520073333,0.007224564,0.018875344,0.007099752,0.018466899,0.032092426,0.031347962,0.029886432,0.0064545874,0.693,35900,19283.9854131313,0.861648369405742
"447652",2688,969.871163636364,0.36,0,0,0.00787734,0.029903437,0.046256029,0.012556655,0.005611064,0.028581531,0.030275247,0.009451125,0.024562807,0.06099978,0.037393432,0.137397866,0.0197037804,0.596,36500,23754,0.536583312284247
"447661",2281,969.871163636364,0.3333,0,0,0.00787734,0.029903437,0.046256029,0.012556655,0.005611064,0.028581531,0.030275247,0.009451125,0.024562807,0.06099978,0.037393432,0.137397866,0.0197037804,0.596,36500,23487,0.554051177246988
"447670",3298,962.590266666666,0.375,0,0,0.011104942,0.036943745,0.035714286,0.011700183,0.00809620347993332,0.028670721,0.034437947,0.010211268,0.029571984,0.076219512,0.06075419,0.126634549,0.0240050537,0.593,30400,28352,0.072234762979684
"448345",4662,933.928533333334,0.4545,0.4045,0,0.007660293,0.042752955,0.040449438,0.009244928,0.036816065,0.021084337,0.0293877024189333,0.0206911198578,0.027667984,0.0555452043609,0.0480910948134667,0.0973127718400998,0.0052680222,0.537,29100,30922,-0.0589224500355734
"448372",6361,958.248129761905,0.597797571007325,0,0,0.007483819,0.033258714,0.0477455621783667,0.018155927,0.004179001,0.013001696,0.030726257,0.007880664,0.028462998,0.04214223,0.048479506,0.081690141,0.0107061972,0.466,28100,22805.6663073593,0.232149923676303
"448433",7501.55100011655,1057.23646666667,0.78557084,0,0,0.006999447,0.016199798,0.017707363,0.008074214,0.0059986304166,0.005050505,0.013311819,0.006233119,0.01095198,0.024786987,0.015075377,0.027204503,0.0102244943,0.626,32500,17224.4454333333,0.886853200922507
"448442",4917,941.081033333333,0.124902706291486,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,26267,0.294399817261202
"448451",5060,940.987033333333,0.146075036291486,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,25989,0.308245796298434
"448460",5193,941.127033333333,0.136669716291486,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,24905,0.36518771331058
"448479",5316,944.857899999999,0.579973203672439,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,26994,0.25953915684967
"448488",5111,947.963166666666,0.581985249946457,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,26994,0.25953915684967
"448497",4267,942.227699999999,0.4581084284712,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,27523,0.235330450895615
"448503",4876,943.644666666666,0.558988407882965,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,28238,0.204051278419151
"448512",5189,943.027166666666,0.469163952327409,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,27803,0.222889616228465
"448521",2421,969.863163636364,0,0,0,0.00787734,0.029903437,0.046256029,0.012556655,0.005611064,0.028581531,0.030275247,0.009451125,0.024562807,0.06099978,0.037393432,0.137397866,0.0197037804,0.596,36500,23791.7778752005,0.534143441968076
"448530",4951,969.863163636364,0.2973,0,0,0.00787734,0.029903437,0.046256029,0.012556655,0.005611064,0.028581531,0.030275247,0.009451125,0.024562807,0.06099978,0.037393432,0.137397866,0.0197037804,0.596,36500,23206,0.572869085581315
"448567",2651,969.871163636364,0.403,0,0,0.00787734,0.029903437,0.046256029,0.012556655,0.005611064,0.028581531,0.030275247,0.009451125,0.024562807,0.06099978,0.037393432,0.137397866,0.0197037804,0.596,36500,23434,0.557565929845524
"448576",5142,958.492188888889,0.7296,0.6221,0,0.009316141,0.030054899,0.063967136,0.014723615,0.011389522,0.0210320070120334,0.025569761,0.025008336,0.022551092,0.059278351,0.033084312,0.128093159,0.0081728435,0.632,35400,31616,0.119686234817814
"448585",5457,911.168666666667,0.3333,0,0,0.011998345,0.042876902,0.047552448,0.019883608,0.012247714,0.028901734,0.047619048,0.02793995,0.04765625,0.073863636,0.063572149,0.17458359,0.0062749572,0.546,30500,22091,0.380652754515414
"448628",4384,936.494333333334,0.5238,0,0,0.0112898079843333,0.054421769,0.0619751781912666,0.0181761822949,0.00915493,0.020905923,0.0319755748331666,0.019157088,0.028985507,0.090909091,0.070422535,0.077809798,0.0149062773727333,0.524,29200,32004,-0.0876140482439695
"448664",3644,895.603166666668,0.56666976,0.1942,0.1893,0.010975357,0.04811609,0.055737705,0.020022002,0.007033409,0.01862631,0.036131184,0.048512586,0.03808752,0.091778203,0.061764706,0.108839779,0.0034865702,0.332,20800,25579,-0.186832948903397
"448673",4739,924.469,0.6,0,0,0.009179745,0.028543186,0.034823285,0.017388846,0.015194547,0.019852083,0.025773196,0.0167979,0.020191286,0.077830189,0.057427259,0.130559541,0.0226887059,0.553,28700,23827,0.20451588534016
"448734",4810,934.6149,0,0,0,0.009316141,0.030054899,0.063967136,0.014723615,0.011389522,0.0212113858594667,0.025569761,0.025008336,0.022551092,0.059278351,0.033084312,0.128093159,0.0081728435,0.632,35400,24365,0.452903755386825
"448822",3289.18406427921,1038.79123333333,1,0,0,0.00787734,0.029903437,0.046256029,0.012556655,0.005611064,0.028581531,0.030275247,0.009451125,0.024562807,0.06099978,0.037393432,0.137397866,0.0197037804,0.596,36500,23434,0.557565929845524
"448831",2979,969.871163636364,0.3333,0,0,0.00787734,0.029903437,0.046256029,0.012556655,0.005611064,0.028581531,0.030275247,0.009451125,0.024562807,0.06099978,0.037393432,0.137397866,0.0197037804,0.596,36500,23434,0.557565929845524
"448840",8331,1070,0.5991,0,0,0.003685957,0.007625272,0.028708134,0.005254359,0.003610108,0.0153661198943334,0.009284544,0.009896397,0.010305851,0.023233983,0.006956522,0.058766155,0.0144781822,0.685,36400,18549,0.962369939080274
"448886",8746,1085,0.8408,0,0,0.004772293,0.024869346,0.023620357,0.00769452,0.003528115,0.021195652,0.013107345,0.008352474,0.013813518,0.059260455,0.042911634,0.051657813,0.0436772692,0.728,40300,22909,0.759133964817321
"449010",4102,942.114422222223,0.4145,0.4609,0,0.013074842,0.022659511,0.04697286,0.016177352,0.004954761,0.02559415,0.031933767,0.004749184,0.030518098,0.068516912,0.044871795,0.11563981,0.0153897625,0.467,27200,32308,-0.158103256159465
"449038",6628,972.417733333333,0.4286,0,0,0.011399523,0.035042017,0.064516129,0.01468007,0.009466232,0.022426096,0.028235294,0.008039528,0.024267101,0.058267717,0.038028716,0.176559833,0.0162237662,0.667,39700,32554,0.219512195121951
"449074",5140,987.861083333334,0.762642076666667,0,0,0.005969301,0.01455168,0.009246088,0.009116958,0.004374453,0.008521517,0.02062975,0.007268322,0.018099548,0.02490566,0.024482658,0.047791894,0.0193673338,0.505,27100,17809.0588333333,0.521697482928003
"449126",4431,912.707066666666,0.610978653333334,0.3735,0,0.017354196,0.048318516,0.029649596,0.039540385,0.0114886201836333,0.019488429,0.0353192312250667,0.015659955,0.018137848,0.043010753,0.034825871,0.081051479,0.0049790878,0.376,22100,26887,-0.178041432662625
"449898",6198,997.358433333333,0.8,0,0,0.015670706,0.039082727,0.066634003,0.021815161,0.010444833,0.028962188,0.032329317,0.006464924,0.028593709,0.029147982,0.037935598,0.221343874,0.0198784933,0.58,34800,28639,0.215126226474388
"450003",4408,912.613066666667,0.608491336666667,0.2029,0,0.017354196,0.048318516,0.029649596,0.039540385,0.0115150485707,0.019488429,0.0353216789350667,0.015659955,0.018137848,0.043010753,0.034825871,0.081051479,0.0049790878,0.376,22100,26693,-0.172067583261529
"450049",4471,934.865333333334,0.6296,0.439,0,0.007660293,0.042752955,0.040449438,0.009244928,0.036816065,0.021084337,0.0293885546750999,0.0206497258335667,0.027667984,0.0537275967393667,0.0481004237130666,0.0974750821170998,0.0052680222,0.537,29100,30943,-0.0595611285266458
"450085",4187,942.253922222223,0.5326,0.4258,0,0.013074842,0.022659511,0.04697286,0.016177352,0.004954761,0.02559415,0.031933767,0.004749184,0.030518098,0.068516912,0.044871795,0.11563981,0.0153897625,0.467,27200,32345,-0.159066316277632
"450094",4976,937.100566666666,0.4455,0.4624,0,0.009316141,0.030054899,0.063967136,0.014723615,0.011389522,0.0207343170392,0.025569761,0.025008336,0.022551092,0.059278351,0.033084312,0.128093159,0.0081728435,0.632,35400,33645,0.0521622826571556
"450191",2873,897.893833333334,0.514256032142858,0.1628,0,0.008583056,0.030555556,0.051535088,0.013823235,0.005128522,0.017287745,0.024409658,0.008456905,0.021175005,0.07773386,0.070935961,0.145234987,0.0040465851,0.363,22100,21900,0.0091324200913242
"450207",5306,945.446699999999,0.587412320339105,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,28675,0.185701830863121
"450216",4522,941.027699999999,0.15408549946609,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,25584,0.32895559724828
"450225",5463,941.461333333333,0.421530966156556,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,27753,0.225092782762224
"450234",5123,945.376266666666,0.590310125660743,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,28306,0.201158764926164
"450243",5107,1015.9036,1,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,28314,0.200819382637564
"450252",4706,943.556599999999,0.476400425660743,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,27412,0.240332701006858
"450261",5311,943.027166666666,0.470177140339105,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,27630,0.230546507419472
"450270",4708,942.227699999999,0.457140645137867,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,27932,0.217241873120435
"450289",3111,897.333533333334,0.49103659547619,0.1765,0,0.008583056,0.030555556,0.051535088,0.013823235,0.005128522,0.017287745,0.024409658,0.008456905,0.021175005,0.07773386,0.070935961,0.145234987,0.0040465851,0.363,22100,20882,0.0583277463844459
"450298",5992,970.587766666667,0.421220741823215,0,0,0.011399523,0.035042017,0.064516129,0.01468007,0.009466232,0.022426096,0.028235294,0.008039528,0.024267101,0.058267717,0.038028716,0.176559833,0.0162237662,0.667,39700,32436.6114247207,0.223925627747407
"450377",6356,1078.18913333333,1,0,0,0.011399523,0.035042017,0.064516129,0.01468007,0.009466232,0.022426096,0.028235294,0.008039528,0.024267101,0.058267717,0.038028716,0.176559833,0.0162237662,0.667,39700,32554,0.219512195121951
"450447",4852,923.266633333334,0.625,0,0,0.010294118,0.021285838,0.076335878,0.011747953,0.006580184,0.015060241,0.03012287,0.010886076,0.026838433,0.040748899,0.027928627,0.125140292,0.0106651698,0.456,25300,23090,0.0957124296232135
"450456",2738,969.844663636364,0.3243,0,0,0.00787734,0.029903437,0.046256029,0.012556655,0.005611064,0.028581531,0.030275247,0.009451125,0.024562807,0.06099978,0.037393432,0.137397866,0.0197037804,0.596,36500,23918,0.526047328371937
"450465",4194,923.014666666667,0.25,0,0,0.010294118,0.021285838,0.076335878,0.011747953,0.006580184,0.015060241,0.03012287,0.010886076,0.026838433,0.040748899,0.027928627,0.125140292,0.0106651698,0.456,25300,24391,0.0372678446968144
"450474",2677,969.871163636364,0.3846,0,0,0.00787734,0.029903437,0.046256029,0.012556655,0.005611064,0.028581531,0.030275247,0.009451125,0.024562807,0.06099978,0.037393432,0.137397866,0.0197037804,0.596,36500,23268,0.568678012721334
"450483",2093,969.871163636364,0.4545,0,0,0.00787734,0.029903437,0.046256029,0.012556655,0.005611064,0.028581531,0.030275247,0.009451125,0.024562807,0.06099978,0.037393432,0.137397866,0.0197037804,0.596,36500,23434,0.557565929845524
"450492",4969,969.827163636364,0.4375,0,0,0.00787734,0.029903437,0.046256029,0.012556655,0.005611064,0.028581531,0.030275247,0.009451125,0.024562807,0.06099978,0.037393432,0.137397866,0.0197037804,0.596,36500,23903,0.527004978454587
"450526",5730.88061636724,988.0109,0.8333,0,0,0.009316141,0.030054899,0.063967136,0.014723615,0.011389522,0.0214642389942,0.025569761,0.025008336,0.022551092,0.059278351,0.033084312,0.128093159,0.0081728435,0.632,35400,24461,0.447201667961244
"450535",5515,934.6144,0.2857,0,0,0.009316141,0.030054899,0.063967136,0.014723615,0.011389522,0.0211967663726667,0.025569761,0.025008336,0.022551092,0.059278351,0.033084312,0.128093159,0.0081728435,0.632,35400,24365,0.452903755386825
"450544",5655.05751205211,938.668966666666,0.6,0,0,0.009316141,0.030054899,0.063967136,0.014723615,0.011389522,0.0210475302523,0.025569761,0.025008336,0.022551092,0.059278351,0.033084312,0.128093159,0.0081728435,0.632,35400,27325,0.29551692589204
"450571",5535,921.2894,0.5,0,0,0.009179745,0.028543186,0.034823285,0.017388846,0.015194547,0.019852083,0.025773196,0.0167979,0.020191286,0.077830189,0.057427259,0.130559541,0.0226887059,0.553,28700,24691,0.162366854319388
"450696",4331,958.879811111111,0.595671635110723,0,0,0.010720268,0.031746032,0.0417830662992667,0.016408387,0.00747094789426666,0.021990105,0.023636364,0.002842377,0.020689655,0.067193676,0.086096939,0.04350251,0.0161685448,0.496,28300,24240.0411535599,0.167489767064354
"450702",4238,958.879811111111,0.593614818444056,0,0,0.010720268,0.031746032,0.041855386435,0.016408387,0.00746717101026666,0.021990105,0.023636364,0.002842377,0.020689655,0.067193676,0.086096939,0.04350251,0.0161685448,0.496,28300,24242.4542535599,0.167373554838998
"450720",4632.03041428572,918.096133333333,0.600226413333334,1,0,0.023322776,0.03572966,0.0508364537035666,0.032610983,0.032394625,0.013033175,0.032569361,0.008974359,0.028473804,0.028358209,0.031774051,0.028640442,0.0100104275,0.415,23700,24199.1675750233,-0.020627468836511
"450739",4632.03041428572,918.096133333333,0.600226413333334,1,0,0.023322776,0.03572966,0.0508364537035666,0.032610983,0.032394625,0.013033175,0.032569361,0.008974359,0.028473804,0.028358209,0.031774051,0.028640442,0.0100104275,0.415,23700,24199.1675750233,-0.020627468836511
"450766",9735,971.075261904762,0.668542679999999,0,0,0.013255739,0.018599562,0.048726467,0.024909866,0.00842484391503333,0.016401351,0.039800995,0.006106322,0.031460674,0.0449408836075667,0.0294156147680333,0.086914995,0.0223752151,0.647,41200,37673.4883195739,0.0936072510862722
"451662",4308,935.7708,0.32,0.0265,0,0.008766803,0.032444959,0.063106796,0.015004001,0.00848928,0.018580567,0.030205167,0.005781711,0.02910753,0.067893401,0.030970149,0.14845815,0.0094208241,0.509,30100,32424,-0.0716753022452504
"451671",7121,1079,0.757047600000001,0,0,0.003685957,0.007625272,0.028708134,0.005254359,0.003610108,0.0134215219612333,0.009284544,0.009896397,0.010305851,0.023233983,0.006956522,0.058766155,0.0144781822,0.685,36400,19128.5598904762,0.902913769171038
"451699",4833,930.8354,0.1429,0,0,0.007660293,0.042752955,0.040449438,0.009244928,0.036816065,0.021084337,0.0293742873461333,0.0199719826997667,0.027667984,0.0554332820671333,0.0482714339602666,0.0990615499673999,0.0052680222,0.537,29100,24621,0.181917874984769
"451741",1665,887.3179,0.1429,0,0,0.031269943,0.020710059,0.0827954097721333,0.036120732,0.035772358,0.0202861285674667,0.033739086992,0.017211704,0.02310231,0.025462963,0.024074074,0.0713829716792333,0.00528899137319331,0.217,17400,11439,0.521111985313402
"451750",5717,899.104760606061,0.616725060476191,0,0,0.012330199,0.053770853,0.038863976,0.021602329,0.004336513,0.024570025,0.046917131,0.0136685,0.042777778,0.093830334,0.065330364,0.117484597,0.0062011943,0.386,22700,21006,0.0806436256307722
"451769",3931,986.308033333333,0.75,0,0,0.011104942,0.036943745,0.035714286,0.011700183,0.00799157845613332,0.028670721,0.034437947,0.010211268,0.029571984,0.076219512,0.06075419,0.126634549,0.0240050537,0.593,30400,26754,0.136278687299095
"451796",4370,935.724893939394,0.5043,0.4545,0,0.012420382,0.04017094,0.057256991,0.023407407,0.004482965,0.020449898,0.035137702,0.0168310456068,0.041365047,0.064308682,0.046277666,0.143155695,0.011190234,0.524,28800,30508,-0.0559853153271273
"451820",4413,977.954966666666,0.4845,0.1566,0,0.006617903,0.040189125,0.057142857,0.015302219,0.005970149,0.0208178905645,0.032755299,0.0113719624151333,0.028697572,0.06741573,0.049792531,0.078014184,0.0151843818,0.544,30200,31680,-0.0467171717171717
"451848",4594,955.561288888889,0.6818,0.3188,0,0.009316141,0.030054899,0.063967136,0.014723615,0.011389522,0.0208902727882667,0.025569761,0.025008336,0.022551092,0.059278351,0.033084312,0.128093159,0.0081728435,0.632,35400,31937,0.108432225944829
"451857",3222,883.146966666667,0.707817081769896,0.1205,0,0.008503792,0.027887139,0.0784752965631666,0.010676965,0.042987135,0.014492754,0.0304953482951,0.0253950008171667,0.028753994,0.057692308,0.05961377,0.1231561733503,0.0039423294,0.37,21200,26455,-0.198639198639199
"451866",3413,877.976166666667,0.656979627142856,0,0,0.008503792,0.027887139,0.0830444125099333,0.010676965,0.042987135,0.014492754,0.0307778917931,0.0238204054279333,0.028753994,0.057692308,0.05961377,0.123943930310633,0.0039423294,0.37,21200,27396,-0.226164403562564
"451875",6158,909.480933333334,0.3333,0,0,0.011998345,0.042876902,0.047552448,0.019883608,0.012247714,0.028901734,0.047619048,0.02793995,0.04765625,0.073863636,0.063572149,0.17458359,0.0062749572,0.546,30500,24420,0.248976248976249
"451884",3500,980.946099999999,1,0,0,0.011998345,0.042876902,0.047552448,0.019883608,0.012247714,0.028901734,0.047619048,0.02793995,0.04765625,0.073863636,0.063572149,0.17458359,0.0062749572,0.546,30500,22859.4359407543,0.334241145715408
"451936",5088,943.660933333333,0.525107842327409,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,27586,0.232509243819329
"451945",4805,942.033699999999,0.455074321804534,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,27490,0.236813386686068
"451954",4177,941.117566666666,0.32554463028354,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,26648,0.275893125187631
"451963",4649,943.594666666666,0.560586677882965,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,27069,0.25604935535114
"451972",6040,941.765966666666,0.437186464816229,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,26648,0.275893125187631
"451981",5240,944.857899999999,0.58130038232741,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,27139,0.252809609786654
"451990",4701,943.556599999999,0.476346325660743,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,27428,0.239609158524136
"452018",3822,933.857533333334,0.45,0.5167,0,0.007660293,0.042752955,0.040449438,0.009244928,0.036816065,0.021084337,0.0297204470320666,0.0208475456390334,0.027667984,0.0553299649827333,0.0480550324187,0.0971552280863332,0.0052680222,0.537,29100,31075,-0.0635559131134352
"452027",4244,947.600033333332,0.404,0.3711,0,0.015670706,0.039082727,0.066634003,0.021815161,0.010444833,0.028962188,0.032329317,0.006464924,0.028593709,0.029147982,0.037935598,0.221343874,0.0198784933,0.58,34800,32389,0.0744388526969033
