"","AVGFACSAL","SAT_AVG","RET_FT4","PCIP12","PCIP46","COMP_2YR_TRANS_YR2_RT","IND_WDRAW_2YR_TRANS_YR2_RT","NOPELL_WDRAW_4YR_TRANS_YR2_RT","COMP_2YR_TRANS_YR3_RT","UNKN_4YR_TRANS_YR4_RT","DEP_ENRL_2YR_TRANS_YR4_RT","LO_INC_COMP_2YR_TRANS_YR6_RT","LOAN_UNKN_ORIG_YR6_RT","FIRSTGEN_COMP_2YR_TRANS_YR6_RT","DEP_WDRAW_2YR_TRANS_YR8_RT","IND_WDRAW_2YR_TRANS_YR8_RT","PELL_WDRAW_4YR_TRANS_YR8_RT","IND_INC_PCT_H2","GT_25K_P6","MN_EARN_WNE_P6","COSTT4_A"
"145813",7739,1090,0.8243,0,0,0.017825312,0.02948403,0.009929078,0.019555121,0.00610620380546666,0.0221038097473333,0.020857474,0.004268293,0.02007722,0.040053405,0.026923077,0.05670816,0.0239383336678367,0.739,37700,24816
"146010",5079,874.8203,0.2857,0,0,0.012954451,0.058381985,0.04601227,0.012971698,0.007331976,0.021577381,0.063573883,0.007777778,0.073141487,0.088430361,0.062436029,0.152255639,0.00707497454111333,0.4,23800,23486
"146296",8702,895.833266666667,0.650350983333334,0.0273,0.0063,0.018151815,0.033912324,0.050970874,0.027332362,0.0135668118586667,0.034632035,0.03699284,0.0272201575898667,0.037441498,0.062794349,0.033868093,0.137967914,0.0155606407,0.495,27800,8380
"146472",9248,899.518733333333,0.675854695000001,0.0447,0.0015,0.019347496,0.026395174,0.056338028,0.031195079,0.0141986394956667,0.027925532,0.051114024,0.0278760043698,0.046210721,0.035123967,0.041847042,0.135609756,0.0123355263,0.504,28200,8870
"146603",7141,880.493066666666,0.644946016052631,0,0.0102,0.014874916,0.028064993,0.0634057315619333,0.032005225,0.0122395877824333,0.0256604404703334,0.038580247,0.0279475102678333,0.050185874,0.027253669,0.054166667,0.120689655,0.0084615385,0.412,25000,9510
"146685",8411,878.517133333334,0.642875552777778,0.0114,0.0034,0.015940489,0.034985423,0.060465116,0.027975585,0.0117441794132,0.0232254685610333,0.057608696,0.033898305,0.053175776,0.030425964,0.027656477,0.140019861,0.00617316293716667,0.424,25100,10041
"147378",6062,891.4325,0.611965873333333,0.0185,0,0.01406518,0.030993619,0.067669173,0.025357143,0.0117056496888,0.02085004,0.034265104,0.0235424824905,0.038847118,0.03587444,0.040160643,0.14147018,0.0054759899,0.463,26700,9708
"147703",7880,1030,0.7035,0,0,0.022246456,0.056886228,0.017902813,0.030059708,0.00842141935586666,0.03517316,0.031141869,0.006660089,0.030391584,0.083563748,0.040277778,0.076020408,0.0309386471,0.701,37000,27186
"147749",3961,821.1294,0.468181448775114,0,0,0.030705394,0.054320988,0.0684284998047666,0.04294032,0.014778325,0.0369578101904333,0.060950413,0.026778243,0.069565217,0.104575163,0.071743929,0.148878924,0.0110838689186033,0.472,25200,29798
"147776",6693,891,0.6163,0,0,0.013468014,0.030594406,0.0435699960737,0.021566901,0.00939080165316668,0.047797563,0.036164844,0.018163471,0.042105263,0.029646522,0.027415144,0.067381317,0.0114404576,0.604,32600,21941
"147916",7615,880.2257,0.650210433809523,0,0.0059,0.011541632,0.055917987,0.078549849,0.019278097,0.0114963106717333,0.022298456,0.030687831,0.009033424,0.036127168,0.070778564,0.059045226,0.157503715,0.00869353116239665,0.483,27500,10113
"148177",5525,952.575633333333,0.485,0.3578,0,0.012740741,0.041990669,0.032335329,0.018828452,0.006120367,0.022306855,0.021039604,0.0142403655701667,0.031420765,0.089709763,0.060665362,0.117913832,0.0137362637,0.509,28600,32308
"148335",6189,954.2316,0.4671,0.0798,0,0.014245014,0.056369786,0.040816327,0.025594971,0.00930204141759999,0.0248,0.041315991,0.0178737351621,0.03285968,0.065631616,0.05521049,0.116214975,0.0097402597,0.542,29700,29846
"148380",7032,889.979066666666,0.629273866666666,0,0.0223,0.011510791,0.026226734,0.0714419034840666,0.020689655,0.0125634142774667,0.02020202,0.030523256,0.0227141274542,0.04338843,0.042056075,0.041390729,0.139713971,0.00659348226315333,0.454,25600,10002
"148487",8069,1052,0.5816,0,0,0.015759312,0.036697248,0.036190476,0.023364486,0.00965286227313334,0.0306399456471333,0.0333675716701333,0.0154767463028333,0.0325854969181334,0.054325956,0.026086957,0.075046904,0.0310077519,0.665,36800,43200
"148627",7848,1049,0.689,0,0,0.019629226,0.043859649,0.034920635,0.030769231,0.0086178881085,0.0303643750909334,0.043037975,0.0142231153971667,0.030769231,0.0580274575223668,0.0403779712204667,0.087606838,0.0266990291,0.724,40800,34957
"149222",8257,991,0.6061,0.0039,0,0.019328586,0.04739777,0.028643639,0.025803188,0.005886681,0.025541545,0.025513379,0.007316359,0.029288703,0.076043069,0.060301508,0.08114962,0.0305100182,0.638,34800,23289
"149231",7686,1049,0.7071,0,0,0.026134801,0.072213501,0.026244344,0.037114846,0.0074407046141,0.0315957751119,0.037082818,0.007366483,0.046121593,0.061157025,0.051643193,0.05661821,0.0240577386,0.682,36300,20703
"149532",7356,877.024066666667,0.621244943333333,0.0308,7e-04,0.026530612,0.053984576,0.0670603087831668,0.035786905,0.0135301365232,0.025492468,0.055374593,0.0225823628445667,0.04723127,0.045602606,0.055464927,0.146017699,0.00817212578910999,0.512,27500,9109
"149772",7916,970,0.6789,0,0,0.01551481,0.034951456,0.02188392,0.021167883,0.00574094,0.0273396882799333,0.034037559,0.008495146,0.027052239,0.0704827,0.043568465,0.056034483,0.0227069931955433,0.665,34000,23420
"149842",8543,948.0007,0.637860173333333,0.0045,0.0081,0.013477975,0.04137931,0.060885609,0.028008299,0.0136301810974667,0.01761745,0.039426523,0.0240334454959333,0.034920635,0.042682927,0.037735849,0.127564674,0.0118371212,0.549,30900,11737
"150136",7150,1036,0.7677,0,0,0.004553504,0.058441558,0.035906643,0.010959571,0.004542014,0.0252139406923,0.014705882,0.015131579,0.022745735,0.056506849,0.040214477,0.100271003,0.0208588957,0.659,32400,20372
"150987",4787,878.400143358396,0.602774172619047,0.004,0.0492,0.013766938,0.064085987,0.103788477,0.038426012,0.006643952,0.011899515,0.044419134,0.026162791,0.046291426,0.032,0.029266096,0.175595238,0.0064087979,0.512,27500,13575
"151102",7255,1003,0.6172,0,0,0.00944546,0.060714286,0.035714286,0.015102162,0.0068929535295,0.03164557,0.03125,0.014565316,0.034123223,0.075046904,0.06263048,0.111538462,0.0084801044,0.584,30300,18657
"151111",7503,1012,0.7223,9e-04,0,0.01122985,0.038716251,0.042951542,0.016090693,0.00907039034496666,0.025226213,0.02313841,0.012635011,0.027727273,0.065256364,0.044303798,0.086112129,0.0196547145,0.696,40700,20467
"151166",3849,905.455533333334,0.3871,0.0909,0,0.00621118,0.040109389,0.053435115,0.012561061,0.008223684,0.0219016963521667,0.023279352,0.005462491,0.020883055,0.081632653,0.061165049,0.102901179,0.0067114094,0.404,22900,22955
"151290",6995,910,0.5599,0,0,0.008379888,0.019607843,0.065972222,0.008216927,0.010309278,0.0203771041671333,0.0194420396308333,0.0133293365212333,0.0203174454777,0.0462347808607333,0.0331980440454,0.107734807,0.0150905433,0.697,38200,35570
"151306",6231,1004,0.6655,0,0,0.01309329,0.035242291,0.054143646,0.017492711,0.011155734,0.0323131303392667,0.03601108,0.009243212,0.031652989,0.101628299,0.088095238,0.12006717,0.0264900662,0.595,31000,17651
"151324",6926,916,0.6064,0,0,0.011984021,0.042016807,0.055921053,0.019094139,0.014016433,0.0315617222599667,0.018817204,0.008880995,0.029962547,0.08198838,0.051643193,0.107423581,0.0256637168,0.617,32400,19097
"151333",5527,950,0.632,0,0,0.0131516891336333,0.049046322,0.0442985743258333,0.021410579,0.0100937038059333,0.036939314,0.0381919638469667,0.0123304445203667,0.0364356042001666,0.097264438,0.070121951,0.095588235,0.0344827586,0.6,33400,15882
"151342",5604,953,0.6287,0,0,0.0102879630519667,0.04822695,0.037296037,0.014968614,0.00789444055373333,0.042039356,0.021489971,0.012279355,0.022408964,0.05345502,0.063356164,0.104377104,0.009354537,0.565,29500,16743
"151351",9380,1183,0.8846,0,0,0.0047827839497,0.0169181809256667,0.033668731,0.004213226,0.005328923,0.020303512379,0.0148980595053333,0.012517069,0.017557252,0.031760436,0.028862479,0.104817364,0.0309817156877367,0.708,39100,22049
"151360",6409,925,0.6699,0,0,0.014778325,0.056,0.055408971,0.017412935,0.0098061729332,0.042699725,0.0368,0.009881423,0.047038328,0.06097561,0.067590988,0.132625995,0.01,0.558,32000,18954
"151379",6072,955,0.5854,0,0,0.01340646,0.044859813,0.040899796,0.021675454,0.00891641543633333,0.0266360054903334,0.0287238262396,0.016227181,0.025362319,0.0483601735077,0.0384136872647667,0.069802731,0.0153707052,0.609,31500,16443
"151388",5605,951,0.6684,0,0,0.012471655,0.052757794,0.055793991,0.02014218,0.0126146049228,0.0338806194373333,0.0372796269433667,0.0163565085822667,0.0341307640514,0.086021505,0.089385475,0.117647059,0.0452310718,0.517,28700,15005
"151494",5082,961.864266666666,0.252635128413015,0,0,0.003755756,0.017573114,0.069286287,0.005041815,0.008969292,0.014946619,0.019213974,0.011032532,0.020493957,0.059714795,0.05091104,0.123526397,0.0085605213,0.578,33100,27121
"151500",5189,962.614766666666,0.384322332929054,0,0,0.003755756,0.017573114,0.069286287,0.005041815,0.008969292,0.014946619,0.019213974,0.011032532,0.020493957,0.059714795,0.05091104,0.123526397,0.0085605213,0.578,33100,25959
"151519",4703,962.9094,0.1728,0,0.0315,0.003755756,0.017573114,0.069286287,0.005041815,0.008969292,0.014946619,0.019213974,0.011032532,0.020493957,0.059714795,0.05091104,0.123526397,0.0085605213,0.578,33100,26626
"151616",3722,952.048833333334,0.4,0,0,0.005982012,0.030572264,0.162307692,0.009967986,0.026750142,0.0199091075101,0.022127062103,0.0169901117485333,0.019578313,0.057471264,0.028205128,0.1064305753905,0.0062952742,0.562,30300,23688
"151625",3637,952.548033333334,0.376756450317461,0,0,0.005982012,0.030572264,0.162307692,0.009967986,0.026750142,0.0199202199679,0.0220755916542,0.0171293860671,0.019578313,0.057471264,0.028205128,0.1064705711125,0.0062952742,0.562,30300,23897
"151801",6800,1080,0.7357,0,0,0.005087882,0.013428571,0.027079304,0.004267068,0.004908645,0.014364641,0.0123876312541667,0.004718571,0.0137155641422333,0.022160665,0.012975392,0.07654321,0.0796217206,0.785,46100,32130
"151944",3931,952.579833333334,0.396146651117053,0,0,0.005982012,0.030572264,0.162307692,0.009967986,0.026750142,0.0199926723031,0.0219536050492,0.0168675635930333,0.019578313,0.057471264,0.028205128,0.1063971245472,0.0062952742,0.562,30300,24003
"152248",7776,965,0.692,0,0,0.012521343,0.042089986,0.06,0.020517831,0.0103311790057333,0.030497592,0.040862656,0.01082544,0.030373832,0.05987395,0.070175439,0.128819158,0.0530835285,0.534,31300,16229
"152266",6529,950,0.6161,0,0,0.009871668,0.062111801,0.091216216,0.014520813,0.0117933619624667,0.0293720084637667,0.02919708,0.0167090503694667,0.036585366,0.079681275,0.036544851,0.097759674,0.0216666667,0.576,31600,13383
"152637",6097,948.939300000001,0.6875,0.0227,0.0514,0.00712666,0.049345418,0.043356643,0.015719064,0.007984032,0.017006803,0.01761658,0.013513514,0.022772277,0.085814361,0.074554295,0.120508982,0.0082730093,0.527,28300,15315
"153001",6886,1050,0.7685,0,0,0.016617791,0.041025641,0.0375987493933667,0.012522361,0.00813470805246666,0.0256527834437667,0.0264825105971,0.0117500318477333,0.0279490035946333,0.033333333,0.03030303,0.07628866,0.0156971376,0.702,34200,37513
"153214",7080,974.379770739349,0.67384172531746,0.0237,0.0037,0.01164804,0.049637479,0.048725637,0.015324519,0.003199659,0.010810811,0.030681227,0.009679573,0.029318037,0.040677966,0.035158891,0.099407205,0.0071266602,0.565,28700,14022
"153311",5533,926.893866666667,0.612416598571428,0.0161,0,0.010246679,0.05380334,0.055319149,0.01606733,0.006179775,0.016795866,0.0289391498031,0.013018714,0.029850746,0.055630936,0.047877145,0.114122682,0.0072436142,0.472,26700,13151
"153409",4001,930.499633333333,0.637488682945845,0,0,0.008866799,0.031766035,0.066174382,0.016056926,0.009181365,0.030047182,0.027679415,0.007400763,0.023886903,0.081486776,0.046435205,0.192137543,0.0195007986,0.514,31000,21638
"153418",4882,937.910766666667,0.697334859511502,0,0,0.008866799,0.031766035,0.066174382,0.016056926,0.009181365,0.030047182,0.027679415,0.007400763,0.023886903,0.081486776,0.046435205,0.192137543,0.0195007986,0.514,31000,25988
"153445",5590,962.886433333333,0.616736757142858,0,0,0.014945055,0.076666667,0.039556962,0.021515016,0.00989458322616667,0.0269188272873667,0.0319081787792667,0.0171702221676667,0.024926686,0.048372093,0.045608108,0.086872587,0.0080845771,0.6,30500,14253
"153472",5575,967.047566666667,0.662003667380953,0.0083,0.0041,0.013763896,0.029958678,0.052307692,0.013861386,0.00841281022579999,0.012610341,0.022130014,0.012323944,0.024193548,0.060526316,0.037037037,0.109211776,0.0061652281,0.538,28100,13940
"153524",6525,937.745507142857,0.635609461904762,0.0171,0.0125,0.01421801,0.055030095,0.056206089,0.024189647,0.0138785826127333,0.013631938,0.0343825604440666,0.052302888,0.023183926,0.107594937,0.04,0.104993598,0.0073937153,0.569,30400,10110
"153603",10090,1145,0.8579,0,0,0.012166489,0.047058824,0.022033898,0.023054146,0.00387931,0.0248616857006,0.032091097,0.007242628,0.027992278,0.04541746,0.031578947,0.046637744,0.0095147479,0.774,41000,18410
"153630",4869,945.562933333333,0.58605689920635,0.0065,0.0141,0.011865794,0.070813397,0.056338028,0.017607224,0.00914693830996667,0.022589053,0.034090909,0.009876543,0.029968454,0.061946903,0.066162571,0.118811881,0.0092367526,0.554,28600,13205
"153658",10576,1147,0.8552,0,0,0.017241379,0.027894003,0.01834471,0.017211275,0.00664858066410001,0.0258039727796,0.016885554,0.007468452,0.027700831,0.042922374,0.042925278,0.040629096,0.0099769762,0.776,43300,21120
"153737",5109,969.192666666667,0.606922996666667,0.0256,0.0065,0.012786361,0.063829787,0.03348654,0.025400139,0.003835091,0.02088872,0.026830632,0.010053409,0.040666667,0.064836913,0.047978067,0.086111111,0.0090287945,0.58,29600,14466
"154022",6087,983,0.3859,0,0,0.007270852,0.026642248,0.063110443,0.01317176,0.007024586,0.02010582,0.016760947,0.006870917,0.01141925,0.0442089094558,0.0320762966582,0.073217726,0.0131185324,0.62,37800,23970
"154095",7830,1070,0.8134,0,0,0.024242424,0.0334902966216334,0.021978022,0.030458716,0.00720373430363333,0.0261840427202667,0.034710744,0.010970464,0.038363171,0.042160114,0.030927835,0.060054595,0.02843103544405,0.76,37200,18702
"154110",5427,963.858266666667,0.614707124761905,0.0168,0.0437,0.017278618,0.053680982,0.0433213,0.025015253,0.0110706935419333,0.0257291446384333,0.056603774,0.0174789014987,0.04835924,0.040522876,0.044747082,0.074889868,0.0109154701944967,0.542,28400,14177
"154493",6008,1030,0.6777,0,0,0.013364323,0.020488574,0.02739726,0.019115238,0.00755357131953332,0.0223870785444,0.0249132040405,0.022653722,0.022801303,0.035714286,0.030373832,0.113360324,0.0335489086,0.736,38400,33407
"154800",5894,882.8407,0.571279667142857,0,0,0.024320458,0.051927616,0.06932409,0.03963964,0.0134281180648333,0.020947177,0.064154786,0.008882309,0.049618321,0.052833814,0.070934256,0.169823232,0.0085192698,0.507,27800,10777
"154907",4466,807.912633333334,0.550669186984127,0,0,0.033093525,0.06741573,0.124031008,0.054644809,0.0160634751891,0.032455065606,0.063432836,0.0290204244325334,0.084821429,0.037617555,0.061728395,0.178997613,0.00949410364250998,0.468,27400,9591
"154952",5286,823.801433333333,0.592758274761904,0.0141,0,0.02973301,0.059475807,0.054545455,0.049898854,0.0143138130934333,0.0336701998637667,0.083217753,0.030216214303,0.070567986,0.054794521,0.074705111,0.164251208,0.00853837782283665,0.476,27200,10287
"155025",6240,1050,0.7026,0,0,0.017561984,0.053872054,0.055232558,0.023169602,0.0108738429416667,0.0283461148992666,0.0409392836016,0.015564202,0.043290043,0.0693302,0.045454546,0.104704097,0.0191972077,0.617,30700,15399
"155061",6243,990,0.6766,0,0,0.018353175,0.030272452,0.058430718,0.033149171,0.007683215,0.0265215256349,0.038397329,0.008029197,0.026186579,0.0582618821128001,0.0396783370116,0.068812431,0.0323082912,0.632,33700,15143
"155089",6456,1014,0.5963,0,0,0.0123334950139667,0.03373494,0.0527161775256666,0.016736402,0.014084507,0.0322510405553666,0.032347697572,0.0147434486166333,0.0315257483938,0.086538462,0.102564103,0.133466136,0.043219076,0.712,39500,31422
"155186",4943,852.286333333333,0.599932608333333,0,0.0133,0.029190207,0.084870849,0.101941748,0.039164491,0.0160478380940333,0.0314639581635667,0.045774648,0.0263477356712,0.044534413,0.07032967,0.087209302,0.219753086,0.00845418641704332,0.51,27600,8968
"155195",6003,930.671433333333,0.59572011,0,0.0127,0.014879107,0.023904383,0.085798817,0.025839793,0.0147843984749,0.0227585386407334,0.031620553,0.0235268419262334,0.03956044,0.05601318,0.033185841,0.15648855,0.0088016249,0.552,29600,11388
"155210",7208,962.044133333333,0.615224850555555,0.0364,0.0089,0.011723622,0.032320309,0.068246446,0.018618324,0.005028495,0.020215633,0.029850746,0.014932563,0.029325513,0.044342508,0.047204067,0.17535545,0.0151515152,0.56,30100,13293
"155292",5657,928.757166666667,0.60993677,0.0423,0.0219,0.012820513,0.036759701,0.081712062,0.019883608,0.014521452,0.0232928294826333,0.0380897690604666,0.0207634686181667,0.0424698228236,0.034965035,0.041610738,0.169014085,0.0082912761,0.519,28400,18323
"155317",9563,1145,0.7916,0,0,0.010150892,0.045278137,0.028048082,0.020418713,0.004257451,0.021915341,0.017681729,0.009077599,0.029723992,0.062598799,0.054878049,0.063357283,0.0149346609,0.726,41800,21572
"155399",7978,1073.05226666667,0.8031,0,0,0.013270882,0.032967033,0.029876977,0.017103153,0.005446623,0.0247048715364333,0.024248303,0.013593381,0.025763359,0.034379671,0.0304,0.052631579,0.0118959108,0.715,38000,19419
"155423",7509.378,1007.76016666667,0.673235643333333,0.0118,0.0177,0.013812155,0.046153846,0.041420118,0.017386427,0.021194605,0.0297191632244333,0.024169184,0.009353079,0.034596376,0.054197662,0.062682216,0.097804391,0.0110361741,0.67,34900,17395.5714333333
"155627",5701,968.015933333333,0.5868,0,0,0.008841733,0.03990878,0.0546875,0.012896825,0.010967099,0.0266085784394334,0.0274402044531667,0.0141134322558,0.0278621419686333,0.096590909,0.027355623,0.085858586,0.0672703752,0.725,39900,32940
"155681",6954,1010,0.6924,0,0,0.015201586,0.040214477,0.053278689,0.017931035,0.006958942,0.0215209263366,0.0349649336575667,0.011553414017,0.038251366,0.026639344,0.032544379,0.064782097,0.0214064557749933,0.679,35600,14698
"156082",7507,1010,0.6671,0,0,0.013812155,0.046153846,0.041420118,0.017386427,0.021194605,0.0306104661590666,0.024169184,0.009353079,0.034596376,0.054197662,0.062682216,0.097804391,0.0110361741,0.67,34900,17781
"156125",7478,1048,0.7017,0,0,0.023861968,0.044240401,0.02108768,0.028449502,0.006630265,0.024793388,0.029673591,0.008841322,0.047058824,0.052927025,0.04995005,0.077922078,0.0112020681,0.68,36800,14488
"156392",4762,913.650833333333,0.63095571718412,0.0084,0.0891,0.008573819,0.01568895,0.049429658,0.015025702,0.00968760183490001,0.018408551,0.017406963,0.014356319,0.017468944,0.0418759689064333,0.0345286269753,0.108270677,0.0046313449,0.489,26400,11445
"156620",6862,1008,0.6775,0,0,0.013121925,0.02919708,0.038277512,0.021001616,0.00842403969833334,0.023740108,0.029285714,0.012021037,0.033715925,0.057918552,0.039487727,0.088148874,0.0216216216,0.549,30000,17820
"156648",4561,900.4515,0.561990264285715,0.0055,0.128,0.011944756,0.03084223,0.06959707,0.017857143,0.009819967,0.0206374554586667,0.029832936,0.017026107,0.035714286,0.030864198,0.034564958,0.108877722,0.0062774639,0.445,24700,10727
"156921",4972,887.462944444444,0.644170702272728,0.0304,0.0465,0.009630459,0.023131673,0.063943162,0.01402763,0.008915305,0.012951602,0.023942094,0.010365854,0.026941363,0.021608644,0.029329609,0.182008368,0.0060708263,0.448,24900,10925
"157085",9189,1157,0.8128,0,0,0.013205282,0.01954023,0.0305,0.017708333,0.008051083,0.0244019922480333,0.018166804,0.00842602,0.035856574,0.038151137,0.038509317,0.070625,0.03062834442562,0.712,41500,21798
"157289",9057,1124,0.7706,0,0,0.012410797,0.024891775,0.028145695,0.018718274,0.0069512592584,0.0234400272344666,0.016438356,0.012884456,0.022587269,0.04738292,0.021686747,0.081116158,0.0197851894,0.665,35800,20611
"157386",6270,1029,0.6712,0,0,0.01876066,0.032142857,0.034642032,0.028248588,0.00860315460896667,0.0252188893025667,0.041202673,0.011667811,0.040909091,0.062009419,0.044483986,0.081545064,0.0088424437,0.485,26800,16601
"157401",6916,1028,0.7034,0,0,0.02373247,0.030674847,0.034482759,0.033733562,0.0085254782368,0.0261418362145333,0.037593985,0.010768126,0.027656477,0.047217538,0.028199566,0.065155807,0.0223048327,0.583,31200,16444
"157447",6682,1007,0.6705,0,0,0.011087157,0.026288118,0.035242291,0.018598472,0.004171012,0.0218333851807,0.032258065,0.008841733,0.028720627,0.056962025,0.041617123,0.076923077,0.0278086763,0.614,31700,13908
"157599",4638,951.993933333334,0.332486570359477,0,0,0.005982012,0.030572264,0.162307692,0.009967986,0.026750142,0.0200303980811667,0.0219484330563,0.0166853512301,0.019578313,0.057471264,0.028205128,0.1066531663705,0.0062952742,0.562,30300,23740
"157696",4341,952.4905,0.2,0,0,0.005982012,0.030572264,0.162307692,0.009967986,0.026750142,0.0199667370033,0.0219334638245,0.0167074192237333,0.019578313,0.057471264,0.028205128,0.106478669292067,0.0062952742,0.562,30300,24127
"157711",4769,927.581538095239,0.67563496806615,0.015,0.0409,0.005900729,0.013613159,0.0512948151260666,0.012491782,0.0115153723795,0.0130885135666667,0.01331361,0.032758621,0.011872146,0.017656501,0.015069968,0.089583333,0.00625316228579667,0.385,22700,11103
"157766",3537,870.738666666666,0.397195840396826,0,0,0.013901761,0.063532402,0.0704821405469666,0.017725259,0.0116153817257334,0.027624309,0.041259501,0.0267727832839667,0.029542098,0.110859729,0.045454546,0.136504654,0.00854089921370333,0.464,24900,28840
"157793",5273,936.444866666666,0.559853052656782,0.2587,0,0.008264463,0.035231944,0.035128806,0.011055635,0.00658666752889999,0.0213212326564,0.017667845,0.011824324,0.019128587,0.059474412,0.042056075,0.148967552,0.0171720862,0.506,27600,29845
"157951",6847,992,0.7134,0,0,0.01870708,0.034605146,0.035569927,0.01836969,0.013377082,0.022282242,0.031036623,0.010204082,0.022451456,0.062626263,0.048155738,0.074418605,0.0139828597,0.547,29900,18004
"158352",4292,848.722266666666,0.530375353160173,0.0689,0.0645,0.121449381,0.093617021,0.0843295149230334,0.074770642,0.00816853,0.039697543,0.059359297,0.033001696624,0.060211946,0.048013245,0.062760167,0.115000302553067,0.00523742307377667,0.407,25000,13208
"158431",5053,880.637933333333,0.528029816666666,0.0245,0.0023,0.017651573,0.04608632,0.070539419,0.032751092,0.0131851942470333,0.018404908,0.063118812,0.028460543,0.07106599,0.079522863,0.059541985,0.128998968,0.0083669042,0.43,26400,12427
"158662",4940,914.5468,0.613587798398268,0.1371,0.0136,0.019225292,0.028413575,0.051649928,0.030979714,0.0112840050683333,0.036836935,0.059799214,0.014384921,0.057907846,0.041910771,0.058677978,0.145050791,0.0069454288,0.494,28300,13007
"159009",6045,799,0.6864,0,0,0.015416238,0.0535070317732001,0.0657078624548666,0.011554622,0.00970841258636666,0.0257807189252667,0.042357274,0.0269817031643334,0.040160643,0.077554064,0.055793991,0.156156156,0.00633225815136667,0.386,24600,19899
"159391",8830,1162,0.83,0,0,0.005053341,0.0225505033389667,0.029467085,0.007851759,0.00512492,0.0214962452945,0.0128608221032667,0.008631852,0.01381509,0.0449206064583334,0.0365422014629,0.061323292,0.0335187508129,0.715,42200,18535
"159407",4974,893.9021,0.565051592857142,0,0,0.026759168,0.038338658,0.078651685,0.039377289,0.0189805476169,0.028571429,0.079335793,0.0268698732374333,0.069620253,0.06401138,0.040114613,0.136419001,0.0281425891,0.52,30600,11498
"159416",6210,1050,0.6571,0,0,0.030674847,0.028423773,0.0500822443869333,0.037578288,0.0119763974806667,0.0349924857766334,0.040816327,0.0181284361535,0.040114613,0.076109937,0.055710306,0.095400341,0.0234617112838767,0.597,33000,14559
"159647",7064,1104,0.7606,0,0,0.014104372,0.0306380955256667,0.034168565,0.017774343,0.00762211977353334,0.0256311734916667,0.037313433,0.009471192,0.046548957,0.036982249,0.030120482,0.101825168,0.0190839695,0.646,37300,15585
"159717",6478,1032,0.6822,0,0,0.020512821,0.022680412,0.0431764379395333,0.021354484,0.00998634722419999,0.026946108,0.070278185,0.0182948103558,0.067381317,0.041322314,0.041322314,0.059003831,0.0226130653,0.622,34200,13889
"159939",7486,1055,0.6466,0,0,0.011091652,0.022838499,0.025917927,0.014874142,0.009720535,0.0243172845185,0.032258065,0.013104013,0.048600884,0.058078142,0.041758242,0.144985104,0.0170250896,0.576,32600,15315
"159966",5807,990,0.7118,0.0675,0,0.018759019,0.036585366,0.0433025945997333,0.031024531,0.0104092897253333,0.0346561666178333,0.048169557,0.0136389099984667,0.057823129,0.074679943,0.051948052,0.092679128,0.0331034483,0.62,36100,14721
"159993",6817,1027,0.6793,0,0,0.012031139,0.0311182088644667,0.0489305751493333,0.027194067,0.011494253,0.0260939059615,0.056902002,0.016445929899,0.051407589,0.053109714,0.029457364,0.105781866,0.0229357798,0.588,35100,15383
"160038",5866,1008,0.6765,0,0,0.015143321,0.026751592,0.034965035,0.020430108,0.011331445,0.0253759954682667,0.044102564,0.007083065,0.040468584,0.059664388,0.04028436,0.117107393,0.0364092906,0.585,33100,15616
"160612",6290,1010,0.6708,0,0,0.021785714,0.034534535,0.026474128,0.034589041,0.00878346289133334,0.040797404,0.052830189,0.009124088,0.054115854,0.072687225,0.033333333,0.082862524,0.0202578269,0.598,32500,15163
"160621",5873,910,0.6871,0,0,0.01519337,0.029023747,0.058536585,0.016260163,0.0119513473686333,0.0260986001199667,0.053333333,0.01580756,0.044814341,0.070215176,0.038216561,0.145152037,0.0121194627914933,0.481,28900,16880
"160630",3976,890,0.6058,0,0,0.020217729,0.0703967585118334,0.0817144114209,0.036440084,0.0132189409354334,0.035885168,0.0564673726136666,0.051764706,0.058103976,0.104014599,0.06361829,0.174636175,0.00606787449169333,0.388,23300,8878
"160658",7397,1068,0.7357,0,0,0.008190883,0.03024911,0.025210084,0.016446049,0.00854387426643333,0.0261689414599,0.033958892,0.011519473,0.032118056,0.053480867,0.037676609,0.063336766,0.0407079646,0.631,34500,12006
"160940",4278,929.701333333334,0.665836321984127,0,0,0.008866799,0.031766035,0.066174382,0.016056926,0.009181365,0.030047182,0.027679415,0.007400763,0.023886903,0.081486776,0.046435205,0.192137543,0.0195007986,0.514,31000,19717
"161217",6769,905.3923,0.5172,0,0,0.0137591327668667,0.017975402,0.053097345,0.020792723,0.0104303677498,0.0213344001832667,0.02676399,0.023929290088,0.03257329,0.051383399,0.029315961,0.095154185,0.0103373232,0.428,23600,13521
"161545",6024,982.445666666666,0.650108293333334,0.0293,0.0305,0.015611814,0.021133526,0.033112583,0.021525503,0.0086042048652,0.0237955855262333,0.03930131,0.012646793,0.041811847,0.071111111,0.046770601,0.103311258,0.0142226582,0.538,28800,14007
"161554",8543,1005,0.6439,0,0,0.009764503,0.0281818089599666,0.029051988,0.016731735,0.00726386781659999,0.0259042637831,0.033333333,0.014621742,0.036184211,0.0467753600336333,0.0387783171215667,0.064739884,0.0214752568,0.634,33500,23297
